Freq.	I(R1)
1.45520000000000e+08	(-2.14995460741805e+02dB,1.69945066021328e+02°)
1.45525000000000e+08	(-2.14995478669184e+02dB,1.69947787226310e+02°)
1.45530000000000e+08	(-2.14995645764247e+02dB,1.69950525206236e+02°)
1.45535000000000e+08	(-2.14995860388072e+02dB,1.69952737350839e+02°)
1.45540000000000e+08	(-2.14995765884325e+02dB,1.69955445598437e+02°)
1.45545000000000e+08	(-2.14995884236886e+02dB,1.69958438602777e+02°)
1.45550000000000e+08	(-2.14995869500231e+02dB,1.69962282407145e+02°)
1.45555000000000e+08	(-2.14996009543210e+02dB,1.69963760183293e+02°)
1.45560000000000e+08	(-2.14996050396058e+02dB,1.69966373448966e+02°)
1.45565000000000e+08	(-2.14996105262103e+02dB,1.69968881339493e+02°)
1.45570000000000e+08	(-2.14996254366007e+02dB,1.69971445793645e+02°)
1.45575000000000e+08	(-2.14996340183264e+02dB,1.69974495556048e+02°)
1.45580000000000e+08	(-2.14996237804409e+02dB,1.69977276683431e+02°)
1.45585000000000e+08	(-2.14996297847571e+02dB,1.69980388375095e+02°)
1.45590000000000e+08	(-2.14996490978066e+02dB,1.69982408355329e+02°)
1.45595000000000e+08	(-2.14996594904346e+02dB,1.69986197703295e+02°)
1.45600000000000e+08	(-2.14996489798379e+02dB,1.69987622102125e+02°)
1.45605000000000e+08	(-2.14996653447696e+02dB,1.69992042010633e+02°)
1.45610000000000e+08	(-2.14996849388224e+02dB,1.69993600586392e+02°)
1.45615000000000e+08	(-2.14996953180914e+02dB,1.69996468345280e+02°)
1.45620000000000e+08	(-2.14996971697908e+02dB,1.69999648171932e+02°)
1.45625000000000e+08	(-2.14996973775866e+02dB,1.70002422874374e+02°)
1.45630000000000e+08	(-2.14997156549343e+02dB,1.70005119493969e+02°)
1.45635000000000e+08	(-2.14997327650609e+02dB,1.70007254728248e+02°)
1.45640000000000e+08	(-2.14997209536709e+02dB,1.70010364202785e+02°)
1.45645000000000e+08	(-2.14997343460132e+02dB,1.70013728492419e+02°)
1.45650000000000e+08	(-2.14997421448701e+02dB,1.70017640307608e+02°)
1.45655000000000e+08	(-2.14997532937826e+02dB,1.70018571972241e+02°)
1.45660000000000e+08	(-2.14997495468442e+02dB,1.70021209031141e+02°)
1.45665000000000e+08	(-2.14997563673003e+02dB,1.70024314878309e+02°)
1.45670000000000e+08	(-2.14997719180549e+02dB,1.70026481609195e+02°)
1.45675000000000e+08	(-2.14997833205028e+02dB,1.70029353518897e+02°)
1.45680000000000e+08	(-2.14997735810676e+02dB,1.70032858559437e+02°)
1.45685000000000e+08	(-2.14997831465255e+02dB,1.70035134241805e+02°)
1.45690000000000e+08	(-2.14997986438045e+02dB,1.70037444185810e+02°)
1.45695000000000e+08	(-2.14998083741442e+02dB,1.70040520185202e+02°)
1.45700000000000e+08	(-2.14997941662507e+02dB,1.70043654940928e+02°)
1.45705000000000e+08	(-2.14998200170074e+02dB,1.70046899305498e+02°)
1.45710000000000e+08	(-2.14998278125906e+02dB,1.70048454226469e+02°)
1.45715000000000e+08	(-2.14998402647115e+02dB,1.70051230586762e+02°)
1.45720000000000e+08	(-2.14998413576275e+02dB,1.70054171128924e+02°)
1.45725000000000e+08	(-2.14998432435894e+02dB,1.70056976029349e+02°)
1.45730000000000e+08	(-2.14998585205593e+02dB,1.70059462554327e+02°)
1.45735000000000e+08	(-2.14998718411471e+02dB,1.70062055135818e+02°)
1.45740000000000e+08	(-2.14998674880210e+02dB,1.70065368488431e+02°)
1.45745000000000e+08	(-2.14998841519277e+02dB,1.70068861045627e+02°)
1.45750000000000e+08	(-2.14998980868733e+02dB,1.70072124976374e+02°)
1.45755000000000e+08	(-2.14999018875618e+02dB,1.70073157234369e+02°)
1.45760000000000e+08	(-2.14998944381718e+02dB,1.70076218850885e+02°)
1.45765000000000e+08	(-2.14999082702673e+02dB,1.70079560039381e+02°)
1.45770000000000e+08	(-2.14999181923298e+02dB,1.70081542960285e+02°)
1.45775000000000e+08	(-2.14999284331272e+02dB,1.70084163100390e+02°)
1.45780000000000e+08	(-2.14999306578294e+02dB,1.70087907034358e+02°)
1.45785000000000e+08	(-2.14999330550630e+02dB,1.70089600586751e+02°)
1.45790000000000e+08	(-2.14999485609142e+02dB,1.70092333681423e+02°)
1.45795000000000e+08	(-2.14999495091420e+02dB,1.70095000583332e+02°)
1.45800000000000e+08	(-2.14999514954773e+02dB,1.70099005321589e+02°)
1.45805000000000e+08	(-2.14999699031650e+02dB,1.70101284740209e+02°)
1.45810000000000e+08	(-2.14999710468297e+02dB,1.70103599810801e+02°)
1.45815000000000e+08	(-2.14999826461527e+02dB,1.70106190901422e+02°)
1.45820000000000e+08	(-2.14999814369702e+02dB,1.70108994989458e+02°)
1.45825000000000e+08	(-2.14999867777607e+02dB,1.70111654646380e+02°)
1.45830000000000e+08	(-2.14999938917648e+02dB,1.70114121135013e+02°)
1.45835000000000e+08	(-2.15000102310171e+02dB,1.70117432717682e+02°)
1.45840000000000e+08	(-2.15000153364447e+02dB,1.70120310444635e+02°)
1.45845000000000e+08	(-2.15000335236316e+02dB,1.70123686526245e+02°)
1.45850000000000e+08	(-2.15000409721948e+02dB,1.70126033717689e+02°)
1.45855000000000e+08	(-2.15000441244137e+02dB,1.70127855253316e+02°)
1.45860000000000e+08	(-2.15000411207458e+02dB,1.70131195475663e+02°)
1.45865000000000e+08	(-2.15000598158611e+02dB,1.70134226213375e+02°)
1.45870000000000e+08	(-2.15000648116427e+02dB,1.70136560017871e+02°)
1.45875000000000e+08	(-2.15000710156979e+02dB,1.70139189978007e+02°)
1.45880000000000e+08	(-2.15000843703931e+02dB,1.70142305669795e+02°)
1.45885000000000e+08	(-2.15000771033402e+02dB,1.70144136080402e+02°)
1.45890000000000e+08	(-2.15000954432967e+02dB,1.70147102885495e+02°)
1.45895000000000e+08	(-2.15000876385701e+02dB,1.70150011069623e+02°)
1.45900000000000e+08	(-2.15001055834339e+02dB,1.70153340697205e+02°)
1.45905000000000e+08	(-2.15001113902122e+02dB,1.70155728285629e+02°)
1.45910000000000e+08	(-2.15001183951849e+02dB,1.70158744874219e+02°)
1.45915000000000e+08	(-2.15001258278574e+02dB,1.70161331845992e+02°)
1.45920000000000e+08	(-2.15001239529093e+02dB,1.70164159292518e+02°)
1.45925000000000e+08	(-2.15001308658849e+02dB,1.70166527451523e+02°)
1.45930000000000e+08	(-2.15001299140149e+02dB,1.70169401681626e+02°)
1.45935000000000e+08	(-2.15001552261365e+02dB,1.70173082875313e+02°)
1.45940000000000e+08	(-2.15001618520350e+02dB,1.70175142697598e+02°)
1.45945000000000e+08	(-2.15001781814220e+02dB,1.70178293161606e+02°)
1.45950000000000e+08	(-2.15001693104993e+02dB,1.70180379169052e+02°)
1.45955000000000e+08	(-2.15001844997641e+02dB,1.70182951639366e+02°)
1.45960000000000e+08	(-2.15001881287834e+02dB,1.70186016745204e+02°)
1.45965000000000e+08	(-2.15002031089914e+02dB,1.70188578283654e+02°)
1.45970000000000e+08	(-2.15002110020736e+02dB,1.70191501964889e+02°)
1.45975000000000e+08	(-2.15002151792009e+02dB,1.70194434965510e+02°)
1.45980000000000e+08	(-2.15002273777319e+02dB,1.70196573585370e+02°)
1.45985000000000e+08	(-2.15002180591683e+02dB,1.70198983680351e+02°)
1.45990000000000e+08	(-2.15002379374133e+02dB,1.70201914016778e+02°)
1.45995000000000e+08	(-2.15002304967130e+02dB,1.70205402819297e+02°)
1.46000000000000e+08	(-2.15002471791205e+02dB,1.70207352834103e+02°)
1.46005000000000e+08	(-2.15002502809922e+02dB,1.70210636374558e+02°)
1.46010000000000e+08	(-2.15002674541611e+02dB,1.70213603027478e+02°)
1.46015000000000e+08	(-2.15002715155410e+02dB,1.70216500791243e+02°)
1.46020000000000e+08	(-2.15002716913781e+02dB,1.70219325850832e+02°)
1.46025000000000e+08	(-2.15002764854699e+02dB,1.70221456584653e+02°)
1.46030000000000e+08	(-2.15002747861064e+02dB,1.70224921777074e+02°)
1.46035000000000e+08	(-2.15003065619386e+02dB,1.70228334444778e+02°)
1.46040000000000e+08	(-2.15003061240621e+02dB,1.70229953372036e+02°)
1.46045000000000e+08	(-2.15003175985497e+02dB,1.70232942827738e+02°)
1.46050000000000e+08	(-2.15002979209338e+02dB,1.70235802310301e+02°)
1.46055000000000e+08	(-2.15003291359462e+02dB,1.70238314133969e+02°)
1.46060000000000e+08	(-2.15003330183490e+02dB,1.70240776616276e+02°)
1.46065000000000e+08	(-2.15003377313314e+02dB,1.70243245785059e+02°)
1.46070000000000e+08	(-2.15003551794643e+02dB,1.70246382418924e+02°)
1.46075000000000e+08	(-2.15003620896489e+02dB,1.70249561979784e+02°)
1.46080000000000e+08	(-2.15003626818459e+02dB,1.70251295715278e+02°)
1.46085000000000e+08	(-2.15003607222868e+02dB,1.70254056364997e+02°)
1.46090000000000e+08	(-2.15003784628160e+02dB,1.70256928508842e+02°)
1.46095000000000e+08	(-2.15003805621136e+02dB,1.70260663098999e+02°)
1.46100000000000e+08	(-2.15003811647318e+02dB,1.70261870591126e+02°)
1.46105000000000e+08	(-2.15003932716403e+02dB,1.70265860253091e+02°)
1.46110000000000e+08	(-2.15004124033064e+02dB,1.70268239388486e+02°)
1.46115000000000e+08	(-2.15004180742700e+02dB,1.70271489624367e+02°)
1.46120000000000e+08	(-2.15004208277125e+02dB,1.70274138641485e+02°)
1.46125000000000e+08	(-2.15004221036347e+02dB,1.70276292571577e+02°)
1.46130000000000e+08	(-2.15004278279437e+02dB,1.70279960486616e+02°)
1.46135000000000e+08	(-2.15004557032636e+02dB,1.70282869717987e+02°)
1.46140000000000e+08	(-2.15004496602882e+02dB,1.70284843137444e+02°)
1.46145000000000e+08	(-2.15004548106394e+02dB,1.70287845142881e+02°)
1.46150000000000e+08	(-2.15004425779422e+02dB,1.70291750075244e+02°)
1.46155000000000e+08	(-2.15004780343324e+02dB,1.70293494674303e+02°)
1.46160000000000e+08	(-2.15004754457299e+02dB,1.70295630040281e+02°)
1.46165000000000e+08	(-2.15004720726926e+02dB,1.70298507088911e+02°)
1.46170000000000e+08	(-2.15004969983939e+02dB,1.70301260595312e+02°)
1.46175000000000e+08	(-2.15005078208063e+02dB,1.70304314890352e+02°)
1.46180000000000e+08	(-2.15004995594861e+02dB,1.70306585273984e+02°)
1.46185000000000e+08	(-2.15005065984467e+02dB,1.70309097100887e+02°)
1.46190000000000e+08	(-2.15005205670014e+02dB,1.70312142915711e+02°)
1.46195000000000e+08	(-2.15005317780421e+02dB,1.70315421330686e+02°)
1.46200000000000e+08	(-2.15005181652553e+02dB,1.70316993057071e+02°)
1.46205000000000e+08	(-2.15005398986656e+02dB,1.70320929567802e+02°)
1.46210000000000e+08	(-2.15005514078218e+02dB,1.70322983565051e+02°)
1.46215000000000e+08	(-2.15005621548359e+02dB,1.70326222844612e+02°)
1.46220000000000e+08	(-2.15005655369697e+02dB,1.70328646172188e+02°)
1.46225000000000e+08	(-2.15005660204673e+02dB,1.70331080554972e+02°)
1.46230000000000e+08	(-2.15005791386300e+02dB,1.70334252422088e+02°)
1.46235000000000e+08	(-2.15005943535878e+02dB,1.70337121758730e+02°)
1.46240000000000e+08	(-2.15005936916815e+02dB,1.70339788713125e+02°)
1.46245000000000e+08	(-2.15005933598466e+02dB,1.70342959677821e+02°)
1.46250000000000e+08	(-2.15006018555711e+02dB,1.70346977040390e+02°)
1.46255000000000e+08	(-2.15006246716289e+02dB,1.70348225652924e+02°)
1.46260000000000e+08	(-2.15006174370778e+02dB,1.70350584536547e+02°)
1.46265000000000e+08	(-2.15006146794302e+02dB,1.70353965454958e+02°)
1.46270000000000e+08	(-2.15006380275164e+02dB,1.70356199443629e+02°)
1.46275000000000e+08	(-2.15006475811663e+02dB,1.70358882875105e+02°)
1.46280000000000e+08	(-2.15006437335063e+02dB,1.70362053159338e+02°)
1.46285000000000e+08	(-2.15006527106632e+02dB,1.70363972881512e+02°)
1.46290000000000e+08	(-2.15006652417494e+02dB,1.70367347468301e+02°)
1.46295000000000e+08	(-2.15006757709117e+02dB,1.70369801569126e+02°)
1.46300000000000e+08	(-2.15006626121311e+02dB,1.70372190205833e+02°)
1.46305000000000e+08	(-2.15006843024177e+02dB,1.70375650827950e+02°)
1.46310000000000e+08	(-2.15006890006260e+02dB,1.70378050690581e+02°)
1.46315000000000e+08	(-2.15007015899001e+02dB,1.70380881121906e+02°)
1.46320000000000e+08	(-2.15007044198329e+02dB,1.70383260295877e+02°)
1.46325000000000e+08	(-2.15007084768819e+02dB,1.70385981569712e+02°)
1.46330000000000e+08	(-2.15007194928114e+02dB,1.70388307896194e+02°)
1.46335000000000e+08	(-2.15007239240756e+02dB,1.70391818482774e+02°)
1.46340000000000e+08	(-2.15007371557901e+02dB,1.70394668672971e+02°)
1.46345000000000e+08	(-2.15007346880392e+02dB,1.70398030183335e+02°)
1.46350000000000e+08	(-2.15007576304238e+02dB,1.70400936423143e+02°)
1.46355000000000e+08	(-2.15007635860670e+02dB,1.70402749184321e+02°)
1.46360000000000e+08	(-2.15007604472805e+02dB,1.70405524193682e+02°)
1.46365000000000e+08	(-2.15007645005555e+02dB,1.70408985385347e+02°)
1.46370000000000e+08	(-2.15007797933612e+02dB,1.70411185932220e+02°)
1.46375000000000e+08	(-2.15007816421083e+02dB,1.70413702439800e+02°)
1.46380000000000e+08	(-2.15007924729365e+02dB,1.70417208370492e+02°)
1.46385000000000e+08	(-2.15007958695139e+02dB,1.70418763867430e+02°)
1.46390000000000e+08	(-2.15008100765106e+02dB,1.70422311501250e+02°)
1.46395000000000e+08	(-2.15008106693357e+02dB,1.70424293609581e+02°)
1.46400000000000e+08	(-2.15008103400820e+02dB,1.70427047975856e+02°)
1.46405000000000e+08	(-2.15008231755728e+02dB,1.70430299804805e+02°)
1.46410000000000e+08	(-2.15008304799309e+02dB,1.70433291753939e+02°)
1.46415000000000e+08	(-2.15008374834640e+02dB,1.70435760704477e+02°)
1.46420000000000e+08	(-2.15008417663005e+02dB,1.70438275542924e+02°)
1.46425000000000e+08	(-2.15008510587824e+02dB,1.70441008257585e+02°)
1.46430000000000e+08	(-2.15008505540364e+02dB,1.70442877294858e+02°)
1.46435000000000e+08	(-2.15008551235315e+02dB,1.70447167389487e+02°)
1.46440000000000e+08	(-2.15008779738101e+02dB,1.70449460468777e+02°)
1.46445000000000e+08	(-2.15008774778241e+02dB,1.70452845120552e+02°)
1.46450000000000e+08	(-2.15008943066235e+02dB,1.70454488299860e+02°)
1.46455000000000e+08	(-2.15008964856555e+02dB,1.70457552997920e+02°)
1.46460000000000e+08	(-2.15009030957048e+02dB,1.70460372706794e+02°)
1.46465000000000e+08	(-2.15009116153377e+02dB,1.70463381731363e+02°)
1.46470000000000e+08	(-2.15009216955604e+02dB,1.70466110067898e+02°)
1.46475000000000e+08	(-2.15009159763396e+02dB,1.70468915567520e+02°)
1.46480000000000e+08	(-2.15009385748495e+02dB,1.70471887759745e+02°)
1.46485000000000e+08	(-2.15009364771221e+02dB,1.70473606508380e+02°)
1.46490000000000e+08	(-2.15009516503492e+02dB,1.70477024821517e+02°)
1.46495000000000e+08	(-2.15009428904146e+02dB,1.70479274156277e+02°)
1.46500000000000e+08	(-2.15009555852053e+02dB,1.70481677743793e+02°)
1.46505000000000e+08	(-2.15009593549431e+02dB,1.70485207521665e+02°)
1.46510000000000e+08	(-2.15009752831990e+02dB,1.70488349185926e+02°)
1.46515000000000e+08	(-2.15009736873128e+02dB,1.70490957298646e+02°)
1.46520000000000e+08	(-2.15009826517657e+02dB,1.70493511817580e+02°)
1.46525000000000e+08	(-2.15009942289236e+02dB,1.70495973352463e+02°)
1.46530000000000e+08	(-2.15009834439862e+02dB,1.70498167197106e+02°)
1.46535000000000e+08	(-2.15009964290458e+02dB,1.70502617375623e+02°)
1.46540000000000e+08	(-2.15010158043832e+02dB,1.70504326379442e+02°)
1.46545000000000e+08	(-2.15010188393661e+02dB,1.70507435525892e+02°)
1.46550000000000e+08	(-2.15010159582818e+02dB,1.70509011317151e+02°)
1.46555000000000e+08	(-2.15010303548510e+02dB,1.70512794221281e+02°)
1.46560000000000e+08	(-2.15010430224238e+02dB,1.70515181333251e+02°)
1.46565000000000e+08	(-2.15010482821773e+02dB,1.70517613665817e+02°)
1.46570000000000e+08	(-2.15010615772024e+02dB,1.70520898517652e+02°)
1.46575000000000e+08	(-2.15010559617253e+02dB,1.70524181504647e+02°)
1.46580000000000e+08	(-2.15010773471215e+02dB,1.70526359915976e+02°)
1.46585000000000e+08	(-2.15010769160884e+02dB,1.70528522631079e+02°)
1.46590000000000e+08	(-2.15010884518954e+02dB,1.70531719262219e+02°)
1.46595000000000e+08	(-2.15010801221808e+02dB,1.70534636941444e+02°)
1.46600000000000e+08	(-2.15010970419002e+02dB,1.70536391161182e+02°)
1.46605000000000e+08	(-2.15010975248441e+02dB,1.70540306858823e+02°)
1.46610000000000e+08	(-2.15011176886735e+02dB,1.70543052559815e+02°)
1.46615000000000e+08	(-2.15011137780496e+02dB,1.70546225555794e+02°)
1.46620000000000e+08	(-2.15011271548063e+02dB,1.70548536923502e+02°)
1.46625000000000e+08	(-2.15011358994468e+02dB,1.70550754462806e+02°)
1.46630000000000e+08	(-2.15011265153891e+02dB,1.70553653285918e+02°)
1.46635000000000e+08	(-2.15011440960431e+02dB,1.70557486384686e+02°)
1.46640000000000e+08	(-2.15011529589408e+02dB,1.70559415373703e+02°)
1.46645000000000e+08	(-2.15011567882795e+02dB,1.70562015372652e+02°)
1.46650000000000e+08	(-2.15011423521431e+02dB,1.70564870601650e+02°)
1.46655000000000e+08	(-2.15011700531503e+02dB,1.70568107861613e+02°)
1.46660000000000e+08	(-2.15011803407115e+02dB,1.70570048747922e+02°)
1.46665000000000e+08	(-2.15011776630159e+02dB,1.70572301721101e+02°)
1.46670000000000e+08	(-2.15011980835995e+02dB,1.70575656797755e+02°)
1.46675000000000e+08	(-2.15012000653617e+02dB,1.70579073096503e+02°)
1.46680000000000e+08	(-2.15012097342866e+02dB,1.70581052584301e+02°)
1.46685000000000e+08	(-2.15012173182388e+02dB,1.70583431378402e+02°)
1.46690000000000e+08	(-2.15012219737429e+02dB,1.70586609571603e+02°)
1.46695000000000e+08	(-2.15012237711412e+02dB,1.70589902142233e+02°)
1.46700000000000e+08	(-2.15012368697175e+02dB,1.70591246736719e+02°)
1.46705000000000e+08	(-2.15012382818104e+02dB,1.70595252182842e+02°)
1.46710000000000e+08	(-2.15012537146958e+02dB,1.70597629497682e+02°)
1.46715000000000e+08	(-2.15012572026917e+02dB,1.70601207893397e+02°)
1.46720000000000e+08	(-2.15012699022610e+02dB,1.70603190257155e+02°)
1.46725000000000e+08	(-2.15012734429185e+02dB,1.70605512135518e+02°)
1.46730000000000e+08	(-2.15012760172136e+02dB,1.70608663436316e+02°)
1.46735000000000e+08	(-2.15012861215544e+02dB,1.70611743833890e+02°)
1.46740000000000e+08	(-2.15012922657593e+02dB,1.70614607526714e+02°)
1.46745000000000e+08	(-2.15012922081804e+02dB,1.70616767445933e+02°)
1.46750000000000e+08	(-2.15012877110586e+02dB,1.70620989094743e+02°)
1.46755000000000e+08	(-2.15013135920646e+02dB,1.70623034932967e+02°)
1.46760000000000e+08	(-2.15013176079807e+02dB,1.70624995859088e+02°)
1.46765000000000e+08	(-2.15013099848662e+02dB,1.70627579307883e+02°)
1.46770000000000e+08	(-2.15013323057579e+02dB,1.70630589819838e+02°)
1.46775000000000e+08	(-2.15013413776412e+02dB,1.70633564536434e+02°)
1.46780000000000e+08	(-2.15013405712464e+02dB,1.70636158263035e+02°)
1.46785000000000e+08	(-2.15013554102134e+02dB,1.70638304179184e+02°)
1.46790000000000e+08	(-2.15013554399027e+02dB,1.70641671882107e+02°)
1.46795000000000e+08	(-2.15013684504584e+02dB,1.70644719799142e+02°)
1.46800000000000e+08	(-2.15013759809189e+02dB,1.70646098343991e+02°)
1.46805000000000e+08	(-2.15013778125753e+02dB,1.70649923266395e+02°)
1.46810000000000e+08	(-2.15013855844393e+02dB,1.70652460316606e+02°)
1.46815000000000e+08	(-2.15013986908059e+02dB,1.70655797513302e+02°)
1.46820000000000e+08	(-2.15014057837121e+02dB,1.70657772504862e+02°)
1.46825000000000e+08	(-2.15014073971895e+02dB,1.70660521135978e+02°)
1.46830000000000e+08	(-2.15014205724848e+02dB,1.70663076890110e+02°)
1.46835000000000e+08	(-2.15014166477827e+02dB,1.70666054973361e+02°)
1.46840000000000e+08	(-2.15014337323147e+02dB,1.70669581624309e+02°)
1.46845000000000e+08	(-2.15014281165237e+02dB,1.70671716610731e+02°)
1.46850000000000e+08	(-2.15014450492466e+02dB,1.70676026052455e+02°)
1.46855000000000e+08	(-2.15014545323443e+02dB,1.70677547382599e+02°)
1.46860000000000e+08	(-2.15014562399628e+02dB,1.70679931626588e+02°)
1.46865000000000e+08	(-2.15014509525400e+02dB,1.70682969769574e+02°)
1.46870000000000e+08	(-2.15014670223360e+02dB,1.70685738773571e+02°)
1.46875000000000e+08	(-2.15014758139565e+02dB,1.70688030907226e+02°)
1.46880000000000e+08	(-2.15014748377372e+02dB,1.70691475926374e+02°)
1.46885000000000e+08	(-2.15014905527456e+02dB,1.70693243409024e+02°)
1.46890000000000e+08	(-2.15014910743220e+02dB,1.70696711945323e+02°)
1.46895000000000e+08	(-2.15015078420462e+02dB,1.70699231412869e+02°)
1.46900000000000e+08	(-2.15015128622846e+02dB,1.70700952037166e+02°)
1.46905000000000e+08	(-2.15015131636648e+02dB,1.70704598534182e+02°)
1.46910000000000e+08	(-2.15015190221486e+02dB,1.70707630314764e+02°)
1.46915000000000e+08	(-2.15015328902560e+02dB,1.70710262337790e+02°)
1.46920000000000e+08	(-2.15015359653241e+02dB,1.70712684371696e+02°)
1.46925000000000e+08	(-2.15015421691725e+02dB,1.70715806817807e+02°)
1.46930000000000e+08	(-2.15015539835117e+02dB,1.70717421943489e+02°)
1.46935000000000e+08	(-2.15015434421653e+02dB,1.70721016227670e+02°)
1.46940000000000e+08	(-2.15015734900608e+02dB,1.70724193692649e+02°)
